customer_id,customer_name,email,phone,country,city,signup_date
3721,Customer 3721,user3721@example.com,9898576753,Nepal,Delhi,2025-03-09
3722,Customer 3722,user3722@example.com,9878462850,Canada,London,2025-03-10
3723,Customer 3723,user3723@example.com,9893300740,Australia,Sydney,2025-03-11
3724,Customer 3724,user3724@example.com,9832474671,UK,NYC,2025-03-12
3725,Customer 3725,user3725@example.com,9857290120,Nepal,Kathmandu,2025-03-13
3726,Customer 3726,user3726@example.com,9866629589,USA,NYC,2025-03-14
3727,Customer 3727,user3727@example.com,9834856626,USA,Sydney,2025-03-15
3728,Customer 3728,user3728@example.com,9813085712,Australia,London,2025-03-16
3729,Customer 3729,user3729@example.com,9852816337,India,NYC,2025-03-17
3730,Customer 3730,user3730@example.com,9873056082,Nepal,London,2025-03-18
3731,Customer 3731,user3731@example.com,9836984531,Australia,Sydney,2025-03-19
3732,Customer 3732,user3732@example.com,9812623386,Australia,Sydney,2025-03-20
3733,Customer 3733,user3733@example.com,9851312343,UK,London,2025-03-21
3734,Customer 3734,user3734@example.com,9847753460,USA,Toronto,2025-03-22
3735,Customer 3735,user3735@example.com,9838466965,USA,London,2025-03-23
3736,Customer 3736,user3736@example.com,9835791258,UK,Sydney,2025-03-24
3737,Customer 3737,user3737@example.com,9895060521,Canada,London,2025-03-25
3738,Customer 3738,user3738@example.com,9840726076,UK,Delhi,2025-03-26
3739,Customer 3739,user3739@example.com,9878072518,UK,Kathmandu,2025-03-27
3740,Customer 3740,user3740@example.com,9873098592,Canada,Kathmandu,2025-03-28
3741,Customer 3741,user3741@example.com,9856513249,Australia,London,2025-03-29
3742,Customer 3742,user3742@example.com,9843247507,India,NYC,2025-03-30
3743,Customer 3743,user3743@example.com,9871624853,Nepal,London,2025-03-31
3744,Customer 3744,user3744@example.com,9898164065,Canada,Delhi,2025-04-01
3745,Customer 3745,user3745@example.com,9865760727,Nepal,Kathmandu,2025-04-02
3746,Customer 3746,user3746@example.com,9821129198,UK,London,2025-04-03
3747,Customer 3747,user3747@example.com,9845277469,Canada,NYC,2025-04-04
3748,Customer 3748,user3748@example.com,9836367953,Australia,Delhi,2025-04-05
3749,Customer 3749,user3749@example.com,9822104795,India,Sydney,2025-04-06
3750,Customer 3750,user3750@example.com,9869864888,India,Delhi,2025-04-07
3751,Customer 3751,user3751@example.com,9859686236,USA,NYC,2025-04-08
3752,Customer 3752,user3752@example.com,9870242397,Nepal,London,2025-04-09
3753,Customer 3753,user3753@example.com,9867186176,Australia,NYC,2025-04-10
3754,Customer 3754,user3754@example.com,9847177713,Australia,Delhi,2025-04-11
3755,Customer 3755,user3755@example.com,9848334294,India,London,2025-04-12
3756,Customer 3756,user3756@example.com,9852197866,Australia,Kathmandu,2025-04-13
3757,Customer 3757,user3757@example.com,9811429854,USA,Delhi,2025-04-14
3758,Customer 3758,user3758@example.com,9872366183,UK,London,2025-04-15
3759,Customer 3759,user3759@example.com,9892533361,Nepal,Sydney,2025-04-16
3760,Customer 3760,user3760@example.com,9885199707,Nepal,Toronto,2025-04-17
3761,Customer 3761,user3761@example.com,9839692783,India,London,2025-04-18
3762,Customer 3762,user3762@example.com,9814716545,Australia,Delhi,2025-04-19
3763,Customer 3763,user3763@example.com,9861198635,Nepal,London,2025-04-20
3764,Customer 3764,user3764@example.com,9820864028,India,Kathmandu,2025-04-21
3765,Customer 3765,user3765@example.com,9861698230,India,NYC,2025-04-22
3766,Customer 3766,user3766@example.com,9874298068,Australia,Toronto,2025-04-23
3767,Customer 3767,user3767@example.com,9875514024,Nepal,Delhi,2025-04-24
3768,Customer 3768,user3768@example.com,9867072553,USA,Delhi,2025-04-25
3769,Customer 3769,user3769@example.com,9840239744,Australia,Kathmandu,2025-04-26
3770,Customer 3770,user3770@example.com,9836034793,Australia,Sydney,2025-04-27
3771,Customer 3771,user3771@example.com,9820794072,USA,Delhi,2025-04-28
3772,Customer 3772,user3772@example.com,9866117086,USA,NYC,2025-04-29
3773,Customer 3773,user3773@example.com,9845304976,India,Kathmandu,2025-04-30
3774,Customer 3774,user3774@example.com,9885143141,Nepal,Toronto,2025-05-01
3775,Customer 3775,user3775@example.com,9859506815,Australia,Sydney,2025-05-02
3776,Customer 3776,user3776@example.com,9894967623,Nepal,NYC,2025-05-03
3777,Customer 3777,user3777@example.com,9840275923,Canada,Kathmandu,2025-05-04
3778,Customer 3778,user3778@example.com,9830016209,India,Delhi,2025-05-05
3779,Customer 3779,user3779@example.com,9875660165,Nepal,Kathmandu,2025-05-06
3780,Customer 3780,user3780@example.com,9810270963,India,Toronto,2025-05-07
3781,Customer 3781,user3781@example.com,9810119110,Nepal,Toronto,2025-05-08
3782,Customer 3782,user3782@example.com,9863659308,UK,Sydney,2025-05-09
3783,Customer 3783,user3783@example.com,9879977602,Australia,Sydney,2025-05-10
3784,Customer 3784,user3784@example.com,9861694765,Canada,Delhi,2025-05-11
3785,Customer 3785,user3785@example.com,9822036220,Nepal,Kathmandu,2025-05-12
3786,Customer 3786,user3786@example.com,9832459375,Australia,Toronto,2025-05-13
3787,Customer 3787,user3787@example.com,9845629312,UK,Kathmandu,2025-05-14
3788,Customer 3788,user3788@example.com,9822469060,UK,Delhi,2025-05-15
3789,Customer 3789,user3789@example.com,9888065124,USA,Toronto,2025-05-16
3790,Customer 3790,user3790@example.com,9834936977,India,Delhi,2025-05-17
3791,Customer 3791,user3791@example.com,9888560498,USA,Kathmandu,2025-05-18
3792,Customer 3792,user3792@example.com,9897244052,Canada,Toronto,2025-05-19
3793,Customer 3793,user3793@example.com,9844509030,Nepal,NYC,2025-05-20
3794,Customer 3794,user3794@example.com,9882648845,Australia,Delhi,2025-05-21
3795,Customer 3795,user3795@example.com,9845736988,USA,Kathmandu,2025-05-22
3796,Customer 3796,user3796@example.com,9892801083,Australia,Kathmandu,2025-05-23
3797,Customer 3797,user3797@example.com,9885037068,USA,NYC,2025-05-24
3798,Customer 3798,user3798@example.com,9895385023,USA,Kathmandu,2025-05-25
3799,Customer 3799,user3799@example.com,9820731072,UK,Toronto,2025-05-26
3800,Customer 3800,user3800@example.com,9887592166,Australia,Delhi,2025-05-27
3801,Customer 3801,user3801@example.com,9827230615,Nepal,Kathmandu,2025-05-28
3802,Customer 3802,user3802@example.com,9876224819,Canada,Toronto,2025-05-29
3803,Customer 3803,user3803@example.com,9821385317,Nepal,Toronto,2025-05-30
3804,Customer 3804,user3804@example.com,9873400833,Australia,Sydney,2025-05-31
3805,Customer 3805,user3805@example.com,9810167641,Australia,NYC,2025-06-01
3806,Customer 3806,user3806@example.com,9853761013,Canada,Delhi,2025-06-02
3807,Customer 3807,user3807@example.com,9867794282,Nepal,Sydney,2025-06-03
3808,Customer 3808,user3808@example.com,9886107263,Australia,Toronto,2025-06-04
3809,Customer 3809,user3809@example.com,9867609771,USA,NYC,2025-06-05
3810,Customer 3810,user3810@example.com,9818165727,Nepal,Sydney,2025-06-06
3811,Customer 3811,user3811@example.com,9846433517,India,Kathmandu,2025-06-07
3812,Customer 3812,user3812@example.com,9829167752,USA,Sydney,2025-06-08
3813,Customer 3813,user3813@example.com,9873801500,UK,Toronto,2025-06-09
3814,Customer 3814,user3814@example.com,9839877905,Australia,Toronto,2025-06-10
3815,Customer 3815,user3815@example.com,9888878508,USA,NYC,2025-06-11
3816,Customer 3816,user3816@example.com,9865816105,Canada,Delhi,2025-06-12
3817,Customer 3817,user3817@example.com,9879049397,UK,London,2025-06-13
3818,Customer 3818,user3818@example.com,9850977911,UK,NYC,2025-06-14
3819,Customer 3819,user3819@example.com,9830970895,USA,Sydney,2025-06-15
3820,Customer 3820,user3820@example.com,9814922270,UK,NYC,2025-06-16
3821,Customer 3821,user3821@example.com,9844720523,India,NYC,2025-06-17
3822,Customer 3822,user3822@example.com,9849333642,USA,NYC,2025-06-18
3823,Customer 3823,user3823@example.com,9864453331,India,Delhi,2025-06-19
3824,Customer 3824,user3824@example.com,9811311224,Australia,Toronto,2025-06-20
3825,Customer 3825,user3825@example.com,9898817451,India,Toronto,2025-06-21
3826,Customer 3826,user3826@example.com,9843916959,Australia,Delhi,2025-06-22
3827,Customer 3827,user3827@example.com,9840755506,USA,Kathmandu,2025-06-23
3828,Customer 3828,user3828@example.com,9887124649,UK,Toronto,2025-06-24
3829,Customer 3829,user3829@example.com,9899702096,UK,Toronto,2025-06-25
3830,Customer 3830,user3830@example.com,9899804803,Australia,Kathmandu,2025-06-26
3831,Customer 3831,user3831@example.com,9829930446,India,Toronto,2025-06-27
3832,Customer 3832,user3832@example.com,9824625280,UK,Sydney,2025-06-28
3833,Customer 3833,user3833@example.com,9876830670,USA,Delhi,2025-06-29
3834,Customer 3834,user3834@example.com,9817522227,Australia,Toronto,2025-06-30
3835,Customer 3835,user3835@example.com,9870700249,UK,Sydney,2025-07-01
3836,Customer 3836,user3836@example.com,9821915586,India,NYC,2025-07-02
3837,Customer 3837,user3837@example.com,9814627129,USA,NYC,2025-07-03
3838,Customer 3838,user3838@example.com,9850294112,Canada,Sydney,2025-07-04
3839,Customer 3839,user3839@example.com,9841480607,USA,NYC,2025-07-05
3840,Customer 3840,user3840@example.com,9850575647,Nepal,NYC,2025-07-06
3841,Customer 3841,user3841@example.com,9841953588,Australia,London,2025-07-07
3842,Customer 3842,user3842@example.com,9844045706,Australia,NYC,2025-07-08
3843,Customer 3843,user3843@example.com,9894633626,USA,Delhi,2025-07-09
3844,Customer 3844,user3844@example.com,9866012769,UK,Delhi,2025-07-10
3845,Customer 3845,user3845@example.com,9895307042,Canada,Sydney,2025-07-11
3846,Customer 3846,user3846@example.com,9826900859,Canada,Toronto,2025-07-12
3847,Customer 3847,user3847@example.com,9818869787,Australia,London,2025-07-13
3848,Customer 3848,user3848@example.com,9825999946,Canada,Sydney,2025-07-14
3849,Customer 3849,user3849@example.com,9828158407,UK,Sydney,2025-07-15
3850,Customer 3850,user3850@example.com,9871298276,India,Sydney,2025-07-16
3851,Customer 3851,user3851@example.com,9819200739,UK,NYC,2025-07-17
3852,Customer 3852,user3852@example.com,9819983422,USA,Sydney,2025-07-18
3853,Customer 3853,user3853@example.com,9835030399,Canada,Sydney,2025-07-19
3854,Customer 3854,user3854@example.com,9898548061,UK,NYC,2025-07-20
3855,Customer 3855,user3855@example.com,9879403618,USA,London,2025-07-21
3856,Customer 3856,user3856@example.com,9819198872,Nepal,Kathmandu,2025-07-22
3857,Customer 3857,user3857@example.com,9847908135,Canada,London,2025-07-23
3858,Customer 3858,user3858@example.com,9814493146,Australia,NYC,2025-07-24
3859,Customer 3859,user3859@example.com,9825515672,Canada,Kathmandu,2025-07-25
3860,Customer 3860,user3860@example.com,9832846438,Australia,Sydney,2025-07-26
3861,Customer 3861,user3861@example.com,9891344394,India,Sydney,2025-07-27
3862,Customer 3862,user3862@example.com,9887286766,Canada,NYC,2025-07-28
3863,Customer 3863,user3863@example.com,9882849684,India,London,2025-07-29
3864,Customer 3864,user3864@example.com,9859833324,USA,Sydney,2025-07-30
3865,Customer 3865,user3865@example.com,9810836318,Canada,NYC,2025-07-31
3866,Customer 3866,user3866@example.com,9822216877,USA,NYC,2025-08-01
3867,Customer 3867,user3867@example.com,9888660151,India,Sydney,2025-08-02
3868,Customer 3868,user3868@example.com,9887323367,USA,London,2025-08-03
3869,Customer 3869,user3869@example.com,9892917404,India,Sydney,2025-08-04
3870,Customer 3870,user3870@example.com,9846874415,Canada,NYC,2025-08-05
3871,Customer 3871,user3871@example.com,9831491843,Canada,Kathmandu,2025-08-06
3872,Customer 3872,user3872@example.com,9883505291,UK,Delhi,2025-08-07
3873,Customer 3873,user3873@example.com,9845137814,India,Toronto,2025-08-08
3874,Customer 3874,user3874@example.com,9893200074,USA,Kathmandu,2025-08-09
3875,Customer 3875,user3875@example.com,9896955003,Australia,London,2025-08-10
3876,Customer 3876,user3876@example.com,9827355482,UK,Sydney,2025-08-11
3877,Customer 3877,user3877@example.com,9883908188,Australia,NYC,2025-08-12
3878,Customer 3878,user3878@example.com,9847301383,Australia,NYC,2025-08-13
3879,Customer 3879,user3879@example.com,9833543985,UK,Delhi,2025-08-14
3880,Customer 3880,user3880@example.com,9893315805,Canada,Toronto,2025-08-15
3881,Customer 3881,user3881@example.com,9827077261,Australia,Delhi,2025-08-16
3882,Customer 3882,user3882@example.com,9886469920,India,Toronto,2025-08-17
3883,Customer 3883,user3883@example.com,9892615884,Canada,Kathmandu,2025-08-18
3884,Customer 3884,user3884@example.com,9881100334,Australia,NYC,2025-08-19
3885,Customer 3885,user3885@example.com,9821158921,UK,NYC,2025-08-20
3886,Customer 3886,user3886@example.com,9818713867,USA,Delhi,2025-08-21
3887,Customer 3887,user3887@example.com,9892764599,India,NYC,2025-08-22
3888,Customer 3888,user3888@example.com,9842069869,USA,NYC,2025-08-23
3889,Customer 3889,user3889@example.com,9876878555,Canada,Toronto,2025-08-24
3890,Customer 3890,user3890@example.com,9877382837,UK,Delhi,2025-08-25
3891,Customer 3891,user3891@example.com,9867775133,UK,Kathmandu,2025-08-26
3892,Customer 3892,user3892@example.com,9820299693,Australia,London,2025-08-27
3893,Customer 3893,user3893@example.com,9811937550,India,Delhi,2025-08-28
3894,Customer 3894,user3894@example.com,9887063762,Canada,Sydney,2025-08-29
3895,Customer 3895,user3895@example.com,9812619302,Canada,London,2025-08-30
3896,Customer 3896,user3896@example.com,9855693784,USA,NYC,2025-08-31
3897,Customer 3897,user3897@example.com,9820935508,USA,Toronto,2025-09-01
3898,Customer 3898,user3898@example.com,9869526695,UK,Kathmandu,2025-09-02
3899,Customer 3899,user3899@example.com,9869346856,India,Sydney,2025-09-03
3900,Customer 3900,user3900@example.com,9883294551,Nepal,Toronto,2025-09-04
3901,Customer 3901,user3901@example.com,9894616686,Nepal,Kathmandu,2025-09-05
3902,Customer 3902,user3902@example.com,9833777473,UK,London,2025-09-06
3903,Customer 3903,user3903@example.com,9842014425,Australia,Delhi,2025-09-07
3904,Customer 3904,user3904@example.com,9871401565,Nepal,Kathmandu,2025-09-08
3905,Customer 3905,user3905@example.com,9837807917,UK,Sydney,2025-09-09
3906,Customer 3906,user3906@example.com,9868330682,Nepal,NYC,2025-09-10
3907,Customer 3907,user3907@example.com,9818810021,UK,London,2025-09-11
3908,Customer 3908,user3908@example.com,9876317178,Australia,London,2025-09-12
3909,Customer 3909,user3909@example.com,9874591125,Canada,Delhi,2025-09-13
3910,Customer 3910,user3910@example.com,9872559482,Nepal,Toronto,2025-09-14
3911,Customer 3911,user3911@example.com,9820381561,India,London,2025-09-15
3912,Customer 3912,user3912@example.com,9887748732,UK,Sydney,2025-09-16
3913,Customer 3913,user3913@example.com,9865390126,UK,Toronto,2025-09-17
3914,Customer 3914,user3914@example.com,9820515981,Australia,Sydney,2025-09-18
3915,Customer 3915,user3915@example.com,9838679607,India,London,2025-09-19
3916,Customer 3916,user3916@example.com,9882436407,Nepal,London,2025-09-20
3917,Customer 3917,user3917@example.com,9817908082,India,Kathmandu,2025-09-21
3918,Customer 3918,user3918@example.com,9821236128,UK,Sydney,2025-09-22
3919,Customer 3919,user3919@example.com,9894318396,India,Kathmandu,2025-09-23
3920,Customer 3920,user3920@example.com,9829115454,Australia,Sydney,2025-09-24
3921,Customer 3921,user3921@example.com,9816970191,Canada,Kathmandu,2025-09-25
3922,Customer 3922,user3922@example.com,9845904454,Australia,Kathmandu,2025-09-26
3923,Customer 3923,user3923@example.com,9856698121,Australia,NYC,2025-09-27
3924,Customer 3924,user3924@example.com,9854969007,Canada,London,2025-09-28
3925,Customer 3925,user3925@example.com,9866415456,Nepal,London,2025-09-29
3926,Customer 3926,user3926@example.com,9824847641,Nepal,Delhi,2025-09-30
3927,Customer 3927,user3927@example.com,9885435018,India,Toronto,2025-10-01
3928,Customer 3928,user3928@example.com,9851165441,Nepal,Kathmandu,2025-10-02
3929,Customer 3929,user3929@example.com,9891228931,USA,Toronto,2025-10-03
3930,Customer 3930,user3930@example.com,9854108065,UK,Sydney,2025-10-04
3931,Customer 3931,user3931@example.com,9870108818,Nepal,Delhi,2025-10-05
3932,Customer 3932,user3932@example.com,9883449825,USA,Delhi,2025-10-06
3933,Customer 3933,user3933@example.com,9840039933,Australia,Toronto,2025-10-07
3934,Customer 3934,user3934@example.com,9817553660,Canada,London,2025-10-08
3935,Customer 3935,user3935@example.com,9838563639,USA,Toronto,2025-10-09
3936,Customer 3936,user3936@example.com,9843634740,Australia,Kathmandu,2025-10-10
3937,Customer 3937,user3937@example.com,9834944236,India,NYC,2025-10-11
3938,Customer 3938,user3938@example.com,9863197336,USA,Kathmandu,2025-10-12
3939,Customer 3939,user3939@example.com,9874186277,Nepal,Sydney,2025-10-13
3940,Customer 3940,user3940@example.com,9893253101,USA,Kathmandu,2025-10-14
3941,Customer 3941,user3941@example.com,9896329995,India,London,2025-10-15
3942,Customer 3942,user3942@example.com,9817022200,Nepal,Toronto,2025-10-16
3943,Customer 3943,user3943@example.com,9869637612,USA,Delhi,2025-10-17
3944,Customer 3944,user3944@example.com,9873918710,Nepal,London,2025-10-18
3945,Customer 3945,user3945@example.com,9849190484,Australia,Sydney,2025-10-19
3946,Customer 3946,user3946@example.com,9839711326,Canada,Delhi,2025-10-20
3947,Customer 3947,user3947@example.com,9893194173,Australia,Toronto,2025-10-21
3948,Customer 3948,user3948@example.com,9879725579,USA,Kathmandu,2025-10-22
3949,Customer 3949,user3949@example.com,9890320247,UK,Kathmandu,2025-10-23
3950,Customer 3950,user3950@example.com,9827294941,India,Toronto,2025-10-24
3951,Customer 3951,user3951@example.com,9886908577,Australia,Sydney,2025-10-25
3952,Customer 3952,user3952@example.com,9825438681,UK,Toronto,2025-10-26
3953,Customer 3953,user3953@example.com,9835804359,Canada,London,2025-10-27
3954,Customer 3954,user3954@example.com,9877702141,USA,London,2025-10-28
3955,Customer 3955,user3955@example.com,9833935914,Canada,London,2025-10-29
3956,Customer 3956,user3956@example.com,9817496571,Canada,London,2025-10-30
3957,Customer 3957,user3957@example.com,9884776957,India,London,2025-10-31
3958,Customer 3958,user3958@example.com,9893897642,Nepal,Sydney,2025-11-01
3959,Customer 3959,user3959@example.com,9889716550,UK,Sydney,2025-11-02
3960,Customer 3960,user3960@example.com,9821944909,USA,London,2025-11-03
3961,Customer 3961,user3961@example.com,9859431054,India,NYC,2025-11-04
3962,Customer 3962,user3962@example.com,9812940792,Australia,Toronto,2025-11-05
3963,Customer 3963,user3963@example.com,9864458971,Australia,London,2025-11-06
3964,Customer 3964,user3964@example.com,9891307579,Australia,NYC,2025-11-07
3965,Customer 3965,user3965@example.com,9829921459,Australia,London,2025-11-08
3966,Customer 3966,user3966@example.com,9889365430,Australia,NYC,2025-11-09
3967,Customer 3967,user3967@example.com,9875770096,UK,Delhi,2025-11-10
3968,Customer 3968,user3968@example.com,9857120857,Nepal,Toronto,2025-11-11
3969,Customer 3969,user3969@example.com,9870411642,India,NYC,2025-11-12
3970,Customer 3970,user3970@example.com,9858908622,Canada,NYC,2025-11-13
3971,Customer 3971,user3971@example.com,9899014456,UK,Sydney,2025-11-14
3972,Customer 3972,user3972@example.com,9811351488,USA,Delhi,2025-11-15
3973,Customer 3973,user3973@example.com,9817431105,Nepal,Sydney,2025-11-16
3974,Customer 3974,user3974@example.com,9897263766,Nepal,London,2025-11-17
3975,Customer 3975,user3975@example.com,9831360371,USA,NYC,2025-11-18
3976,Customer 3976,user3976@example.com,9812257520,India,Kathmandu,2025-11-19
3977,Customer 3977,user3977@example.com,9837361672,Australia,Delhi,2025-11-20
3978,Customer 3978,user3978@example.com,9897906923,Nepal,London,2025-11-21
3979,Customer 3979,user3979@example.com,9834667924,Australia,Kathmandu,2025-11-22
3980,Customer 3980,user3980@example.com,9859737484,Canada,London,2025-11-23
3981,Customer 3981,user3981@example.com,9891399873,Nepal,Kathmandu,2025-11-24
3982,Customer 3982,user3982@example.com,9852803220,Nepal,Sydney,2025-11-25
3983,Customer 3983,user3983@example.com,9842500959,UK,Kathmandu,2025-11-26
3984,Customer 3984,user3984@example.com,9814338437,USA,Toronto,2025-11-27
3985,Customer 3985,user3985@example.com,9883356022,UK,Kathmandu,2025-11-28
3986,Customer 3986,user3986@example.com,9881415775,UK,Toronto,2025-11-29
3987,Customer 3987,user3987@example.com,9821932908,Nepal,Kathmandu,2025-11-30
3988,Customer 3988,user3988@example.com,9880646569,Australia,Toronto,2025-12-01
3989,Customer 3989,user3989@example.com,9812920648,India,Kathmandu,2025-12-02
3990,Customer 3990,user3990@example.com,9836247733,Australia,London,2025-12-03
3991,Customer 3991,user3991@example.com,9878590668,Australia,Toronto,2025-12-04
3992,Customer 3992,user3992@example.com,9864595753,USA,London,2025-12-05
3993,Customer 3993,user3993@example.com,9894161068,India,Delhi,2025-12-06
3994,Customer 3994,user3994@example.com,9820880619,UK,London,2025-12-07
3995,Customer 3995,user3995@example.com,9850903877,Canada,Kathmandu,2025-12-08
3996,Customer 3996,user3996@example.com,9870222592,Australia,Sydney,2025-12-09
3997,Customer 3997,user3997@example.com,9896121236,USA,Kathmandu,2025-12-10
3998,Customer 3998,user3998@example.com,9890551636,UK,Toronto,2025-12-11
3999,Customer 3999,user3999@example.com,9871882011,India,Delhi,2025-12-12
4000,Customer 4000,user4000@example.com,9815161370,Canada,Sydney,2025-12-13
4001,Customer 4001,user4001@example.com,9831601175,UK,Kathmandu,2025-12-14
4002,Customer 4002,user4002@example.com,9870321970,UK,Kathmandu,2025-12-15
4003,Customer 4003,user4003@example.com,9896004259,UK,Delhi,2025-12-16
4004,Customer 4004,user4004@example.com,9827091695,Australia,London,2025-12-17
4005,Customer 4005,user4005@example.com,9895361798,Australia,Delhi,2025-12-18
4006,Customer 4006,user4006@example.com,9838831006,USA,NYC,2025-12-19
4007,Customer 4007,user4007@example.com,9859964211,UK,London,2025-12-20
4008,Customer 4008,user4008@example.com,9849979318,Nepal,NYC,2025-12-21
4009,Customer 4009,user4009@example.com,9864347094,UK,Sydney,2025-12-22
4010,Customer 4010,user4010@example.com,9812034957,Australia,NYC,2025-12-23
4011,Customer 4011,user4011@example.com,9877878315,USA,Sydney,2025-12-24
4012,Customer 4012,user4012@example.com,9817724467,UK,Sydney,2025-12-25
4013,Customer 4013,user4013@example.com,9843080693,UK,Sydney,2025-12-26
4014,Customer 4014,user4014@example.com,9861800912,Australia,Toronto,2025-12-27
4015,Customer 4015,user4015@example.com,9857000984,Canada,Kathmandu,2025-12-28
4016,Customer 4016,user4016@example.com,9859842656,Australia,Sydney,2025-12-29
4017,Customer 4017,user4017@example.com,9863540767,UK,NYC,2025-12-30
4018,Customer 4018,user4018@example.com,9865249257,Australia,Kathmandu,2025-12-31
4019,Customer 4019,user4019@example.com,9818933080,India,Toronto,2026-01-01
4020,Customer 4020,user4020@example.com,9848962199,UK,Kathmandu,2026-01-02
4021,Customer 4021,user4021@example.com,9898535255,Australia,Delhi,2026-01-03
4022,Customer 4022,user4022@example.com,9814613574,UK,Delhi,2026-01-04
4023,Customer 4023,user4023@example.com,9850286184,USA,London,2026-01-05
4024,Customer 4024,user4024@example.com,9832063772,India,NYC,2026-01-06
4025,Customer 4025,user4025@example.com,9893427966,USA,Toronto,2026-01-07
4026,Customer 4026,user4026@example.com,9831725301,Australia,Delhi,2026-01-08
4027,Customer 4027,user4027@example.com,9856761144,Nepal,Kathmandu,2026-01-09
4028,Customer 4028,user4028@example.com,9819513143,Canada,Delhi,2026-01-10
4029,Customer 4029,user4029@example.com,9872061186,Nepal,Kathmandu,2026-01-11
4030,Customer 4030,user4030@example.com,9865247885,USA,Kathmandu,2026-01-12
4031,Customer 4031,user4031@example.com,9879447339,Canada,NYC,2026-01-13
4032,Customer 4032,user4032@example.com,9854429031,Canada,NYC,2026-01-14
4033,Customer 4033,user4033@example.com,9859955235,USA,Toronto,2026-01-15
4034,Customer 4034,user4034@example.com,9874644400,Australia,NYC,2026-01-16
4035,Customer 4035,user4035@example.com,9886161873,Australia,Kathmandu,2026-01-17
4036,Customer 4036,user4036@example.com,9840574384,UK,NYC,2026-01-18
4037,Customer 4037,user4037@example.com,9852717702,UK,Delhi,2026-01-19
4038,Customer 4038,user4038@example.com,9873424999,India,Toronto,2026-01-20
4039,Customer 4039,user4039@example.com,9864833932,USA,NYC,2026-01-21
4040,Customer 4040,user4040@example.com,9859754847,India,Kathmandu,2026-01-22
4041,Customer 4041,user4041@example.com,9828965906,Canada,Delhi,2026-01-23
4042,Customer 4042,user4042@example.com,9897985931,USA,Toronto,2026-01-24
4043,Customer 4043,user4043@example.com,9896727677,UK,London,2026-01-25
4044,Customer 4044,user4044@example.com,9869986420,USA,Toronto,2026-01-26
4045,Customer 4045,user4045@example.com,9862915629,Australia,London,2026-01-27
4046,Customer 4046,user4046@example.com,9881946455,Nepal,Sydney,2026-01-28
4047,Customer 4047,user4047@example.com,9862061967,Nepal,Kathmandu,2026-01-29
4048,Customer 4048,user4048@example.com,9832935867,India,NYC,2026-01-30
4049,Customer 4049,user4049@example.com,9896515700,USA,Delhi,2026-01-31
4050,Customer 4050,user4050@example.com,9890517757,Australia,Sydney,2026-02-01
4051,Customer 4051,user4051@example.com,9883214189,Canada,London,2026-02-02
4052,Customer 4052,user4052@example.com,9879468248,USA,London,2026-02-03
4053,Customer 4053,user4053@example.com,9898451748,UK,Kathmandu,2026-02-04
4054,Customer 4054,user4054@example.com,9865409161,USA,NYC,2026-02-05
4055,Customer 4055,user4055@example.com,9881333977,Nepal,Sydney,2026-02-06
4056,Customer 4056,user4056@example.com,9834806538,Australia,NYC,2026-02-07
4057,Customer 4057,user4057@example.com,9845790451,UK,Toronto,2026-02-08
4058,Customer 4058,user4058@example.com,9862064355,India,Sydney,2026-02-09
4059,Customer 4059,user4059@example.com,9857261325,UK,Kathmandu,2026-02-10
4060,Customer 4060,user4060@example.com,9819051968,Australia,London,2026-02-11
4061,Customer 4061,user4061@example.com,9840402402,USA,Sydney,2026-02-12
4062,Customer 4062,user4062@example.com,9842215246,UK,Kathmandu,2026-02-13
4063,Customer 4063,user4063@example.com,9890040022,India,Toronto,2026-02-14
4064,Customer 4064,user4064@example.com,9882688220,Australia,Sydney,2026-02-15
4065,Customer 4065,user4065@example.com,9897220149,Australia,Toronto,2026-02-16
4066,Customer 4066,user4066@example.com,9827497502,Nepal,London,2026-02-17
4067,Customer 4067,user4067@example.com,9832335168,Canada,Kathmandu,2026-02-18
4068,Customer 4068,user4068@example.com,9816375901,Nepal,London,2026-02-19
4069,Customer 4069,user4069@example.com,9811671334,USA,Toronto,2026-02-20
4070,Customer 4070,user4070@example.com,9833869696,UK,Sydney,2026-02-21
4071,Customer 4071,user4071@example.com,9849047824,Nepal,Kathmandu,2026-02-22
4072,Customer 4072,user4072@example.com,9835863801,Australia,Toronto,2026-02-23
4073,Customer 4073,user4073@example.com,9873395405,Nepal,Sydney,2026-02-24
4074,Customer 4074,user4074@example.com,9862447689,UK,Sydney,2026-02-25
4075,Customer 4075,user4075@example.com,9889481079,USA,NYC,2026-02-26
4076,Customer 4076,user4076@example.com,9854192757,UK,NYC,2026-02-27
4077,Customer 4077,user4077@example.com,9898654653,Nepal,Delhi,2026-02-28
4078,Customer 4078,user4078@example.com,9894411448,Canada,Kathmandu,2026-03-01
4079,Customer 4079,user4079@example.com,9844756668,Canada,London,2026-03-02
4080,Customer 4080,user4080@example.com,9846228606,USA,Toronto,2026-03-03
4081,Customer 4081,user4081@example.com,9894438541,Canada,NYC,2026-03-04
4082,Customer 4082,user4082@example.com,9823744260,Canada,Delhi,2026-03-05
4083,Customer 4083,user4083@example.com,9898855780,Australia,NYC,2026-03-06
4084,Customer 4084,user4084@example.com,9841529437,Nepal,Kathmandu,2026-03-07
4085,Customer 4085,user4085@example.com,9859612555,Nepal,Sydney,2026-03-08
